pub,usr,likes,com,fec,hor,sent,tag
20200909,Nancy Machain,0,esto lo he repetitivo tres veces al día desde abril,2020-09-10,08:17:00,o,replica
20200909,Melody Castorena,0,"traigo un equipo nuevo y se me desactivó mi netkey, se puede hacer por teléfono la activación, hay muchas sucursales cerradas y a la que acudo dan solo 20 fichas para atender en servicio al cliente por día.",2020-09-10,07:50:00,o,consulta
20200909,Axi Rmz,0,gracias por la información,2020-09-10,07:53:00,p,agradecimiento
20200909,Adrian Gastelum,0,que tarjeta es la que cuenta con el seguro al rentar un auto?,2020-09-09,22:14:00,o,consulta
20200909,Adrian Gastelum,0,citibanamex la platinum tiene el mismo beneficio?,2020-09-10,07:20:00,o,consulta
20200909,Imelda Prieto,0,"el servicio al cliente es pésimo, tuve que acudir mínimo 10 veces a sucursal para cambio de domicilio en mi tc y ahora tengo problemas con él banca net desde que cambie de equipo celular, apenas van dos vueltas que doy así que me faltan mínimos unas 8 vueltas más",2020-09-09,20:50:00,n,rec_reiterado
20200909,Imelda Prieto,0,"citibanamex si, acudí a reactivarlo cuando cambie de equipo y dejaron registrado mal mi número de teléfono, acudí a otra sucursal y me dijeron que porque no llevé la curp (cosa que nunca me pidieron), la llevé y me aseguraron que ya quedaba listo, pero al tratar de hacer un pago en línea sigue saliendo el número de teléfono erróneo ósea que solucionaron? nada!!",2020-09-09,21:02:00,n,rec_reiterado
20200909,Imelda Prieto,0,"citibanamex ya y me dicen que acuda a sucursal, les vale mi tiempo y si tengo que estar pidiendo permisos en el trabajo, para ustedes lo menos importante es el cliente y su tiempo",2020-09-09,21:54:00,n,rec_reiterado
20200909,Imelda Prieto,0,"citibanamex obvio no me da esa opción, piensas que me gusta estar dando vueltas y vueltas y perder mi tiempo?, y escuchar su lamentablemente no puedo hacer nada ",2020-09-10,06:32:00,n,rec_reiterado
20200909,Imelda Prieto,0,"citibanamex porque llamo y eso escucho siempre, debe acudir a sucursal porque lamentablemente no puedo hacer nada, voy a sucursal y me dicen es que no presento x requisito, lo presento y salen con que si ya quedó, ya no va a tener problemas y quiero hacer la primera transacción y otra vez igual, no hacen nada para solucionar las cosas solo se hacen tarugos y piensan que se las creemos",2020-09-10,06:35:00,n,carrousel
20200909,Martha Morales,0,oiga yo soy cumplida en mis pagos y no me dan la solución de mi tarjeta de crédito que ya venció el 30 de junio 2020 y no me la han enviado ni x teléfono ni en el banco,2020-09-09,17:09:00,n,entrega_tc
20200909,Martha Morales,0,citibanamex ya lo hice pero ya cuando pongo mi num. de cliente ya no me da acceso me piden un folio que nunca llega,2020-09-10,06:28:00,n,entrega_tc
20200909,Martha Morales,0,que puedo hacer,2020-09-10,06:28:00,o,replica
20200909,Martha Morales,0,ya son dos meses,2020-09-10,06:29:00,o,replica
20200909,Cynthia Rodriguez,0,"formada desde hace rato para que nos atienden a las 9 am, ridículamente hay que hacer fila y exponerse al covid.....solo 2 sucursales abiertas",2020-09-10,05:29:00,n,no_sucursales
20200909,Marco AntEmi,0,"servicio del asco, afore del asco, no son ni capaces de enviar el estado de cuenta por correo",2020-09-10,05:16:00,n,mala_atencion
20200909,Gr Lorank,0,"tiene muchas deficiencias, y para solicitar una tdc es muy complicado por que realmente no parece que hagan un análisis eficinte para determinar si eres acreedor a una tdc",2020-09-09,22:16:00,n,critica
20200909,Gr Lorank,0,citibanamex la semana pasada,2020-09-09,23:52:00,o,replica
20200909,Gr Lorank,0,si que no cubro perfil,2020-09-10,00:28:00,o,replica
20200909,Gr Lorank,0,una evaluación general para ver en cuál entraba mi perfil,2020-09-10,00:41:00,o,replica
20200909,Gr Lorank,0,sucursal,2020-09-10,00:51:00,o,replica
20200909,Vania Montserrat,0,cómo poder hacer un convenio para que se unan mis cuentas y me puedan dar meses sin que me coman los intereses de todas las tarjetas?,2020-09-09,17:36:00,o,consulta
20200909,Vania Montserrat,0,"no no tengo atraso, me dieron el apoyo del covid pero me quedé sin crédito los intereses se lo fueron comiendo y tengo la platinum, oro, clásica y rewards al tope y no quiero quedar mal",2020-09-09,17:49:00,o,replica
20200909,Vania Montserrat,0,"porque me dijeron que pagará los mínimos pero con los intereses parece que no le bajas nada a las cuentas y sin trabajo no quiero quedar mal, alguna otra opción que me puedan dar?",2020-09-09,17:52:00,o,replica
20200909,Vania Montserrat,0,y me habló una señorita que al escuchar mi duda hasta me dijo de forma fea que ella no sabía y no me iba a dar de alta el otro apoyo que pedí y me colgó!,2020-09-09,17:53:00,o,replica
20200909,Vania Montserrat,0,pues si me gustaría que me pudieran orientar con un plan personalizado por favor,2020-09-09,18:27:00,o,replica
20200909,Vania Montserrat,0,cheque el link y me piden un folio??,2020-09-09,18:28:00,o,replica
20200909,Vania Montserrat,0,gracias,2020-09-09,22:40:00,p,agradecimiento
20200909,Mar Cg,0,yo solicite mi crédito personal y aún sigo sin respuesta,2020-09-09,23:00:00,o,consulta
20200909,Gr Lorank,0,en que se basan para acreditar una tarjeta o crédito a un cliente?,2020-09-09,22:23:00,o,consulta
20200909,Hector Beltrán,0,como puedo obtener mi carta finiquito por parte de banamex,2020-09-09,18:32:00,o,consulta
20200909,Hector Beltrán,0,citibanamex tenía un crédito de nómina y ya lo liquido,2020-09-09,21:14:00,o,replica
20200909,Javier Maldonado,0,pesimo servicio,2020-09-09,21:32:00,n,critica
20200909,Javier Maldonado,0,mi targeta de credito ya la liquide ase 2 meses y ya no puedo retirar dinero ni auto transferirme,2020-09-09,21:44:00,n,bloqueo_cuenta
20200909,Javier Maldonado,0,pesimo servicio,2020-09-09,21:46:00,n,mala_atencion
20200909,Carlos Sandoval,0,si te inscribiste al plan de la contingencia te van a cobrar todos los pagos mínimos que aplicaron,2020-09-09,18:35:00,o,replica
20200909,Diana Campos,0,citibanamex es cierto que para poder recibir el beneficio tenemos que pagar $ 250.00?,2020-09-09,19:25:00,o,consulta
20200909,Diana Campos,0,citibanamex envíe una solicitud para los pagos de la tc y ahora me llaman para decirme que si cumplo con todos los requisitos pero para que me apliquen el beneficio tengo que hacer un pago de $250.00 que es un requisito del banco y que si no hago el pago no puedo hacer uso del beneficio!!!,2020-09-09,19:45:00,o,replica
20200909,Diana Campos,0,citibanamex así es!!!,2020-09-09,20:17:00,o,replica
20200909,Diana Campos,0,solo me dicen que llaman porque yo envíe una solicitud y que soy candidata pero que si no hago el pago me olvide de beneficio...,2020-09-09,20:23:00,o,replica
20200909,Diana Campos,0,citibanamex 5541543451 todos los días entre las 8 y 9 de la mañana y si por alguna razón no contesto en la tarde como a las 2,2020-09-09,20:46:00,o,replica
20200909,Diana Campos,0,gracias!!!,2020-09-09,20:56:00,p,agradecimiento
20200909,Rosita Fresita,0,puedes repetir el número telefonico,2020-09-09,17:35:00,o,replica
20200909,Raymundo Jimenez,0,agreguenle más valor a los puntos,2020-09-09,21:06:00,o,sugerencia
20200909,Betty Cortes,0,no me han hecho la bonificacion del hot sale,2020-09-09,17:02:00,n,no_beneficio
20200909,Betty Cortes,0,si y llevo varias aclaraciones din respuesta,2020-09-09,20:21:00,n,rec_reiterado
20200909,Betty Cortes,0,si y ya se venció y nadie se comunico conmigo,2020-09-09,20:35:00,n,rec_reiterado
20200909,Betty Cortes,0,citibanamex 000001857311 001q ya se venció,2020-09-09,20:37:00,o,replica
20200909,Betty Cortes,0,ahi jamas responden y si responden no dan respuestas claras y me mandan a seguir enviando aclaraciones.,2020-09-09,20:42:00,o,replica
20200909,Raymundo Jimenez,0,"si, quiten la anualidad",2020-09-09,21:02:00,o,replica
20200909,Nayeli Mirand,0,"ya no se como desparcializar mis compras en tarjetas de crédito, en sucursal y teléfono me niegan el servicio",2020-09-09,17:37:00,n,carrousel
20200909,Nayeli Mirand,0,citibanamex mil gracias,2020-09-09,20:51:00,p,agradecimiento
20200909,Alejandro Coronel,0,"si pudieran dar el no del programa de alivio ,la prórroga,y si empieza con 55 porque dieron el 3335868246,muchas gracias y muy buena la plática ,saludos",2020-09-09,20:44:00,o,consulta
20200909,Mina Olivares,0,quiero pagar mi credito sobre nómina pero me comen los intereses necesito cancelar y pagar donde me dirijo,2020-09-09,20:29:00,o,consulta
20200909,Mina Olivares,0,"necesito orientación para poder liquidar mi credito sobre nómina , dónde puedo acudir",2020-09-09,20:42:00,o,consulta
20200909,Enrique Salazar,0,"por que no funciona el callcenter de banamex, nunca responden.",2020-09-09,17:27:00,n,atencion_call
20200909,Enrique Salazar,0,"el que sea da igual, nunca enlaza",2020-09-09,20:36:00,n,atencion_call
20200909,Javier López,0,contésteme a mi,2020-09-09,20:23:00,o,replica
20200909,Javier López,0,es un problema grande para entrar a una sucursal ay que ir a las 6 de la mañana para que te den ficha las entregan a las 8.30 te vas y regresas hasta que te toque tengo 70 años y tengo un mes queriendo entrar pero no alcanzo ficha porque cerraron el banco principal en la ciudad,2020-09-09,20:17:00,n,no_sucursales
20200909,España Castañeda Castañeda,0, siiii quítenla,2020-09-09,17:07:00,o,replica
20200909,España Castañeda Castañeda,0,la comisión por anualidad porque la cobran ? antes la regresaban parcialmente,2020-09-09,20:08:00,o,consulta
20200909,Jocy Arias,0,gerardo david,2020-09-09,20:02:00,o,replica
20200909,Abraham Solano Carbajal,0,qué beneficios tengo al pasar mi nómina con ustedes,2020-09-09,19:55:00,o,consulta
20200909,Adriana Anita Ignacio,0,cómo puedo monitorear que se siguen acumulando los puntos ?,2020-09-09,19:49:00,o,consulta
20200909,Adriana Anita Ignacio,0,citibanamex si,2020-09-09,19:54:00,o,replica
20200909,Andrés Galindo,0,lily garcia,2020-09-09,19:52:00,o,replica
20200909,Adriana Anita Ignacio,0,"hola ! no me llego el estado de cuenta de los últimos cuatro meses, no puedo consultar en el portal, estos llegarán o estar retrasados por la pandemia?",2020-09-09,19:43:00,o,consulta
20200909,Rulax Rosas,0,mejor pónganse a atender a sus clientes y dar un mejor servicio,2020-09-09,19:44:00,n,critica
20200909,Jennifer Morgan,0,hola! con quien puedo dar de alta a una empresa como proveedor para auditar estados financieros de sus clientes?,2020-09-09,19:36:00,o,consulta
20200909,Nelly Jimenez,0,si no tengo historial crediticio no es aprobada?,2020-09-09,19:28:00,o,consulta
20200909,Manuel Monroy,0,mediocre servicio telefónico,2020-09-09,19:31:00,n,atencion_call
20200909,Lauren Perez,0,"en su programa de apoyo por la pandemia mencionaron que serían de 4 con opción a 6 meses, conmigo fueron solamente 4 meses de apoyo y no recibí ningún correo para extenderlo. intente extenderlo pero mencionaron una forma que había que llenar y jamas recibí.",2020-09-09,19:20:00,o,consulta
20200909,Fabz Alvarado,0,me inscribi en el apoyo covid y tomaron saldo dw ni cuenta yo pague el total porque por fortuna no lo necesite pero al final del dia lo debo pagar,2020-09-09,19:22:00,o,consulta
20200909,Veronica Tapie,0,a qué hora es,2020-09-09,19:24:00,o,replica
20200909,Omar Jer,0,el mejor uso que le puedes dar a tu tarjeta es cuando la cancelas.,2020-09-09,19:23:00,n,critica
20200909,Vio Garfer,0,muy mal servicio por audiomatico,2020-09-09,19:21:00,n,critica
20200909,Aioros Jov,0,excelentes tarjetas de crédito están en todas las promociones existentes y en todos los negocios,2020-09-09,19:22:00,p,felicitaciones
20200909,Omar Corona,0,felicidades citibanamex!,2020-09-09,19:22:00,p,felicitaciones
20200909,Vio Garfer,0,no contestan en los teléfonos nunca,2020-09-09,19:21:00,n,atencion_call
20200909,Aioros Jov,0,buenas noches,2020-09-09,19:19:00,p,saludo
20200909,Rosita Fresita,0,"he intentado entrar por bancanet varias veces y me dice que mis claves no son, trato de hablar con algún asesor y solo me manda a grabaciones, después de mucho tiempo de espera me contesta un asesor y dice que tengo que ir a alguna sucursal, soy persona vulnerable que en estos momentos no es conveniente salir, pero no me ayudan vía telefonica",2020-09-09,17:17:00,n,carrousel
20200909,Rosita Fresita,0,ya lo había hecho,2020-09-09,17:27:00,o,replica
20200909,Rosita Fresita,0,"de hecho tengo una tarjeta que no puedo usar me dicen que por seguridad, pero me dicen que el trámite lo tengo que hacer por bancanet",2020-09-09,17:29:00,o,replica
20200909,Rosita Fresita,0,a city móvil entró con la huella digital,2020-09-09,19:02:00,o,replica
20200909,Maru Rubio,0,no me han querido aprobar la tarjeta de crédito,2020-09-09,18:58:00,o,replica
20200909,Maru Rubio,0,citibanamex el 14 abril,2020-09-09,19:02:00,o,replica
20200909,Lexleon GN,0,"servicio a clientes solo tiene una persona para atender a 100 personas, mal muy mal",2020-09-09,19:00:00,n,mala_atencion
20200909,NefEren AC,0,"me bajaron el límite de crédito de mi tarjeta a 6,200... estoy molesta como me regresan mi saldo anterior?",2020-09-09,19:08:00,n,fallas_sistema
20200909,Martha Villalobos,0,como le hago para aumentar dos meses mas el apoyo de 4 meses ?,2020-09-09,17:37:00,o,consulta
20200909,Martha Villalobos,0,muchas gracias,2020-09-09,17:59:00,p,agradecimiento
20200909,Martha Villalobos,0,"otra pregunta, me inscribí a l programa de la promoción de 6 meses sin intereses donde puedo checar si se hizo la inscripción al programa?",2020-09-09,18:37:00,o,consulta
20200909,Martha Villalobos,0,entonces al darme el folio ya es seguro que si me van a aplicar la promocion?,2020-09-09,18:41:00,o,replica
20200909,Martha Villalobos,0,me toca pagar el 17 entonces hago el calculo de mis pagos y pago solo la proporcion que toque aplicandome la promoción?,2020-09-09,18:43:00,o,replica
20200909,Martha Villalobos,0,si me registre hace 2 días y las compras que quiero diferir se hicieron dias atrás ( 31 agosto),2020-09-09,18:50:00,o,replica
20200909,Martha Villalobos,0,tengo que pagar el 17 entonces solo pago la proporción?,2020-09-09,18:51:00,o,replica
20200909,Martha Villalobos,0,ok perfecto gracias buenas noches!!!!!,2020-09-09,19:06:00,p,agradecimiento
20200909,Alejandro Fabián,0,he tratado de hablar con ejecutivos y despues de una hora me fastidie que nadie responde solo van mandando de grabación en grabación,2020-09-09,17:09:00,n,atencion_call
20200909,Israel Servin,0,"ocupas tu número secreto o tu nip + año de nacimiento, asi de fácil te atienden",2020-09-09,17:09:00,o,replica
20200909,Carlos Acuña Trillas,0,citibanamex to marco a el numero que es del interior de la república y no da linea,2020-09-09,18:23:00,n,atencion_call
